label,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
497,Summer,2012,July,19,no,Tuesday,yes,Few Clouds,0.84,0.7424,0.36,0.1343
376,Summer,2012,July,20,no,Tuesday,yes,Partly Cloudy,0.76,0.697,0.55,0.4925
196,Summer,2012,July,21,no,Tuesday,yes,Few Clouds,0.7,0.6515,0.7,0.2836
177,Summer,2012,July,22,no,Tuesday,yes,Clear,0.68,0.6364,0.79,0.194
171,Summer,2012,July,23,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0
159,Summer,2012,July,0,yes,Wednesday,no,Clear,0.68,0.6364,0.79,0.0896
123,Summer,2012,July,1,yes,Wednesday,no,Clear,0.68,0.6364,0.74,0
93,Summer,2012,July,2,yes,Wednesday,no,Clear,0.66,0.6061,0.83,0.1343
32,Summer,2012,July,3,yes,Wednesday,no,Clear,0.68,0.6364,0.74,0.194
16,Summer,2012,July,4,yes,Wednesday,no,Clear,0.68,0.6364,0.69,0.2537
19,Summer,2012,July,5,yes,Wednesday,no,Clear,0.66,0.6212,0.69,0
32,Summer,2012,July,6,yes,Wednesday,no,Clear,0.66,0.6212,0.69,0
72,Summer,2012,July,7,yes,Wednesday,no,Clear,0.68,0.6364,0.65,0
153,Summer,2012,July,8,yes,Wednesday,no,Clear,0.7,0.6515,0.61,0.1045
293,Summer,2012,July,9,yes,Wednesday,no,Clear,0.76,0.697,0.52,0
447,Summer,2012,July,10,yes,Wednesday,no,Clear,0.8,0.7273,0.46,0
485,Summer,2012,July,11,yes,Wednesday,no,Clear,0.82,0.7576,0.46,0.1343
494,Summer,2012,July,12,yes,Wednesday,no,Clear,0.86,0.7879,0.41,0.2239
499,Summer,2012,July,13,yes,Wednesday,no,Clear,0.9,0.8182,0.35,0
547,Summer,2012,July,14,yes,Wednesday,no,Clear,0.9,0.8182,0.37,0.1642
454,Summer,2012,July,15,yes,Wednesday,no,Clear,0.92,0.8485,0.35,0.2985
389,Summer,2012,July,16,yes,Wednesday,no,Clear,0.92,0.8485,0.35,0.2537
414,Summer,2012,July,17,yes,Wednesday,no,Clear,0.92,0.8485,0.35,0.2985
430,Summer,2012,July,18,yes,Wednesday,no,Clear,0.9,0.8485,0.42,0.194
432,Summer,2012,July,19,yes,Wednesday,no,Clear,0.86,0.803,0.47,0.2239
551,Summer,2012,July,20,yes,Wednesday,no,Clear,0.86,0.803,0.47,0.2239
584,Summer,2012,July,21,yes,Wednesday,no,Clear,0.84,0.803,0.53,0.1343
502,Summer,2012,July,22,yes,Wednesday,no,Clear,0.82,0.7879,0.56,0.2239
183,Summer,2012,July,23,yes,Wednesday,no,Few Clouds,0.78,0.697,0.43,0.0896
88,Summer,2012,July,0,no,Thursday,yes,Clear,0.74,0.6667,0.51,0.1045
30,Summer,2012,July,1,no,Thursday,yes,Clear,0.74,0.6667,0.51,0.2836
18,Summer,2012,July,2,no,Thursday,yes,Clear,0.74,0.6667,0.51,0
7,Summer,2012,July,3,no,Thursday,yes,Clear,0.72,0.6667,0.54,0.194
7,Summer,2012,July,4,no,Thursday,yes,Clear,0.72,0.6667,0.58,0
29,Summer,2012,July,5,no,Thursday,yes,Clear,0.72,0.6818,0.62,0
133,Summer,2012,July,6,no,Thursday,yes,Clear,0.72,0.6667,0.58,0
343,Summer,2012,July,7,no,Thursday,yes,Clear,0.76,0.697,0.55,0
550,Summer,2012,July,8,no,Thursday,yes,Clear,0.8,0.7424,0.49,0.1343
293,Summer,2012,July,9,no,Thursday,yes,Clear,0.84,0.7879,0.49,0.2985
186,Summer,2012,July,10,no,Thursday,yes,Clear,0.86,0.7879,0.44,0.3582
244,Summer,2012,July,11,no,Thursday,yes,Clear,0.9,0.8182,0.35,0.2985
276,Summer,2012,July,12,no,Thursday,yes,Clear,0.9,0.8182,0.35,0.3582
310,Summer,2012,July,13,no,Thursday,yes,Clear,0.92,0.8333,0.33,0.2239
241,Summer,2012,July,14,no,Thursday,yes,Clear,0.92,0.8333,0.33,0.3284
254,Summer,2012,July,15,no,Thursday,yes,Clear,0.92,0.8333,0.33,0.3582
433,Summer,2012,July,16,no,Thursday,yes,Clear,0.92,0.8333,0.33,0.2537
689,Summer,2012,July,17,no,Thursday,yes,Clear,0.92,0.8485,0.35,0.1642
607,Summer,2012,July,18,no,Thursday,yes,Few Clouds,0.9,0.8333,0.39,0.3284
503,Summer,2012,July,19,no,Thursday,yes,Few Clouds,0.88,0.803,0.39,0.2537
321,Summer,2012,July,20,no,Thursday,yes,Few Clouds,0.86,0.7879,0.41,0.2239
323,Summer,2012,July,21,no,Thursday,yes,Clear,0.84,0.7727,0.47,0.194
225,Summer,2012,July,22,no,Thursday,yes,Clear,0.82,0.803,0.59,0.1343
131,Summer,2012,July,23,no,Thursday,yes,Clear,0.8,0.7576,0.55,0.1642
102,Summer,2012,July,0,no,Friday,yes,Clear,0.78,0.7424,0.62,0.1343
29,Summer,2012,July,1,no,Friday,yes,Clear,0.78,0.7273,0.55,0.2239
17,Summer,2012,July,2,no,Friday,yes,Clear,0.76,0.7121,0.62,0.1343
7,Summer,2012,July,3,no,Friday,yes,Few Clouds,0.74,0.697,0.7,0.194
6,Summer,2012,July,4,no,Friday,yes,Clear,0.74,0.697,0.66,0.2239
35,Summer,2012,July,5,no,Friday,yes,Clear,0.74,0.697,0.66,0.194
131,Summer,2012,July,6,no,Friday,yes,Clear,0.74,0.697,0.66,0.194
353,Summer,2012,July,7,no,Friday,yes,Clear,0.78,0.697,0.46,0.1343
585,Summer,2012,July,8,no,Friday,yes,Clear,0.8,0.7121,0.41,0.1642
304,Summer,2012,July,9,no,Friday,yes,Clear,0.82,0.7273,0.36,0.1343
210,Summer,2012,July,10,no,Friday,yes,Clear,0.86,0.7424,0.3,0
233,Summer,2012,July,11,no,Friday,yes,Clear,0.84,0.7273,0.32,0.0896
331,Summer,2012,July,12,no,Friday,yes,Clear,0.88,0.7576,0.28,0.1045
293,Summer,2012,July,13,no,Friday,yes,Clear,0.9,0.7879,0.27,0.1045
275,Summer,2012,July,14,no,Friday,yes,Clear,0.9,0.803,0.31,0.1642
285,Summer,2012,July,15,no,Friday,yes,Clear,0.92,0.8182,0.29,0.194
369,Summer,2012,July,16,no,Friday,yes,Clear,0.92,0.8182,0.29,0.1045
576,Summer,2012,July,17,no,Friday,yes,Clear,0.92,0.8182,0.29,0
560,Summer,2012,July,18,no,Friday,yes,Clear,0.9,0.803,0.33,0.2537
418,Summer,2012,July,19,no,Friday,yes,Clear,0.88,0.7879,0.35,0.2239
336,Summer,2012,July,20,no,Friday,yes,Clear,0.86,0.7727,0.39,0.1045
300,Summer,2012,July,21,no,Friday,yes,Clear,0.82,0.7727,0.52,0.1343
288,Summer,2012,July,22,no,Friday,yes,Clear,0.8,0.7576,0.55,0.194
164,Summer,2012,July,23,no,Friday,yes,Clear,0.8,0.7879,0.63,0.1045
150,Summer,2012,July,0,no,Saturday,no,Clear,0.78,0.7576,0.66,0.1343
71,Summer,2012,July,1,no,Saturday,no,Clear,0.76,0.7273,0.7,0.1642
58,Summer,2012,July,2,no,Saturday,no,Clear,0.76,0.7424,0.72,0.1642
31,Summer,2012,July,3,no,Saturday,no,Clear,0.74,0.7121,0.74,0.1343
16,Summer,2012,July,4,no,Saturday,no,Clear,0.74,0.7121,0.74,0.1642
14,Summer,2012,July,5,no,Saturday,no,Clear,0.74,0.7121,0.74,0.194
31,Summer,2012,July,6,no,Saturday,no,Clear,0.74,0.7121,0.74,0.1045
71,Summer,2012,July,7,no,Saturday,no,Clear,0.78,0.7576,0.66,0.1045
152,Summer,2012,July,8,no,Saturday,no,Clear,0.82,0.8333,0.63,0.194
256,Summer,2012,July,9,no,Saturday,no,Clear,0.84,0.8333,0.59,0.1642
325,Summer,2012,July,10,no,Saturday,no,Clear,0.92,0.8636,0.37,0.2239
367,Summer,2012,July,11,no,Saturday,no,Clear,0.94,0.8788,0.38,0.194
342,Summer,2012,July,12,no,Saturday,no,Clear,0.96,0.8636,0.31,0.3582
360,Summer,2012,July,13,no,Saturday,no,Few Clouds,0.96,0.8636,0.31,0.2537
308,Summer,2012,July,14,no,Saturday,no,Few Clouds,0.96,0.8636,0.3,0.1343
306,Summer,2012,July,15,no,Saturday,no,Clear,0.96,0.8485,0.26,0
294,Summer,2012,July,16,no,Saturday,no,Clear,1,0.8636,0.19,0.1642
279,Summer,2012,July,17,no,Saturday,no,Clear,0.96,0.8485,0.26,0.1343
277,Summer,2012,July,18,no,Saturday,no,Clear,0.94,0.8333,0.29,0.0896
287,Summer,2012,July,19,no,Saturday,no,Clear,0.92,0.8333,0.33,0.1343
276,Summer,2012,July,20,no,Saturday,no,Clear,0.9,0.8182,0.37,0.1642
201,Summer,2012,July,21,no,Saturday,no,Clear,0.88,0.7879,0.37,0.194
220,Summer,2012,July,22,no,Saturday,no,Clear,0.84,0.8333,0.59,0.194
148,Summer,2012,July,23,no,Saturday,no,Clear,0.84,0.8182,0.56,0.1642
147,Summer,2012,July,0,no,Sunday,no,Clear,0.82,0.7879,0.56,0.1343
124,Summer,2012,July,1,no,Sunday,no,Clear,0.82,0.7879,0.56,0.1045
70,Summer,2012,July,2,no,Sunday,no,Clear,0.82,0.7727,0.52,0.1045
35,Summer,2012,July,3,no,Sunday,no,Clear,0.8,0.7727,0.59,0.1045
13,Summer,2012,July,4,no,Sunday,no,Clear,0.78,0.7576,0.66,0.1045
6,Summer,2012,July,5,no,Sunday,no,Clear,0.78,0.7424,0.62,0
21,Summer,2012,July,6,no,Sunday,no,Clear,0.78,0.7727,0.7,0.1343
52,Summer,2012,July,7,no,Sunday,no,Clear,0.8,0.803,0.66,0
130,Summer,2012,July,8,no,Sunday,no,Clear,0.84,0.803,0.53,0.1343
242,Summer,2012,July,9,no,Sunday,no,Clear,0.86,0.8182,0.5,0.1045
319,Summer,2012,July,10,no,Sunday,no,Clear,0.9,0.8636,0.45,0
389,Summer,2012,July,11,no,Sunday,no,Clear,0.92,0.8939,0.42,0.2985
376,Summer,2012,July,12,no,Sunday,no,Clear,0.92,0.8939,0.42,0.194
337,Summer,2012,July,13,no,Sunday,no,Clear,0.94,0.8788,0.38,0.2537
312,Summer,2012,July,14,no,Sunday,no,Clear,0.96,0.9091,0.36,0.1642
298,Summer,2012,July,15,no,Sunday,no,Partly Cloudy,0.92,0.8939,0.42,0.2836
291,Summer,2012,July,16,no,Sunday,no,Few Clouds,0.8,0.803,0.66,0.2239
270,Summer,2012,July,17,no,Sunday,no,Clear,0.78,0.7424,0.59,0
253,Summer,2012,July,18,no,Sunday,no,Clear,0.78,0.7424,0.62,0.1045
250,Summer,2012,July,19,no,Sunday,no,Clear,0.78,0.7424,0.62,0.1642
285,Summer,2012,July,20,no,Sunday,no,Clear,0.76,0.7273,0.7,0.0896
207,Summer,2012,July,21,no,Sunday,no,Clear,0.76,0.7273,0.7,0.1343
122,Summer,2012,July,22,no,Sunday,no,Partly Cloudy,0.74,0.697,0.7,0.0896
123,Summer,2012,July,23,no,Sunday,no,Partly Cloudy,0.68,0.6364,0.83,0.0896
39,Summer,2012,July,0,no,Monday,yes,Few Clouds,0.68,0.6364,0.89,0.0896
18,Summer,2012,July,1,no,Monday,yes,Partly Cloudy,0.7,0.6667,0.89,0.1045
5,Summer,2012,July,2,no,Monday,yes,Partly Cloudy,0.7,0.6667,0.89,0.194
5,Summer,2012,July,3,no,Monday,yes,Partly Cloudy,0.7,0.6667,0.89,0.194
2,Summer,2012,July,4,no,Monday,yes,Partly Cloudy,0.66,0.5909,0.89,0.3881
28,Summer,2012,July,5,no,Monday,yes,Few Clouds,0.66,0.6061,0.83,0.2239
92,Summer,2012,July,6,no,Monday,yes,Partly Cloudy,0.64,0.5758,0.89,0.2537
230,Summer,2012,July,7,no,Monday,yes,Partly Cloudy,0.66,0.6061,0.83,0.2239
455,Summer,2012,July,8,no,Monday,yes,Few Clouds,0.66,0.6061,0.83,0.1642
363,Summer,2012,July,9,no,Monday,yes,Few Clouds,0.66,0.6061,0.83,0.1642
175,Summer,2012,July,10,no,Monday,yes,Few Clouds,0.66,0.6061,0.83,0.194
216,Summer,2012,July,11,no,Monday,yes,Few Clouds,0.72,0.6818,0.62,0.1343
266,Summer,2012,July,12,no,Monday,yes,Few Clouds,0.74,0.6818,0.58,0.1343
255,Summer,2012,July,13,no,Monday,yes,Few Clouds,0.76,0.697,0.55,0.2537
242,Summer,2012,July,14,no,Monday,yes,Few Clouds,0.74,0.6818,0.55,0.2537
280,Summer,2012,July,15,no,Monday,yes,Few Clouds,0.76,0.6818,0.45,0.2239
413,Summer,2012,July,16,no,Monday,yes,Clear,0.78,0.697,0.4,0.2836
849,Summer,2012,July,17,no,Monday,yes,Clear,0.78,0.697,0.4,0.1642
872,Summer,2012,July,18,no,Monday,yes,Clear,0.76,0.6818,0.48,0.1343
631,Summer,2012,July,19,no,Monday,yes,Clear,0.74,0.6818,0.55,0.1642
447,Summer,2012,July,20,no,Monday,yes,Few Clouds,0.74,0.6818,0.55,0.1045
331,Summer,2012,July,21,no,Monday,yes,Few Clouds,0.74,0.6818,0.55,0.0896
224,Summer,2012,July,22,no,Monday,yes,Few Clouds,0.72,0.6667,0.58,0.1045
131,Summer,2012,July,23,no,Monday,yes,Few Clouds,0.7,0.6515,0.65,0.1045
69,Summer,2012,July,0,no,Tuesday,yes,Clear,0.7,0.6515,0.7,0.0896
15,Summer,2012,July,1,no,Tuesday,yes,Clear,0.7,0.6667,0.74,0.1343
16,Summer,2012,July,2,no,Tuesday,yes,Clear,0.7,0.6667,0.74,0.1343
3,Summer,2012,July,3,no,Tuesday,yes,Clear,0.68,0.6364,0.79,0
4,Summer,2012,July,4,no,Tuesday,yes,Clear,0.68,0.6364,0.79,0.1343
42,Summer,2012,July,5,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0.1343
187,Summer,2012,July,6,no,Tuesday,yes,Few Clouds,0.68,0.6364,0.79,0.1045
520,Summer,2012,July,7,no,Tuesday,yes,Few Clouds,0.7,0.6667,0.74,0.1045
649,Summer,2012,July,8,no,Tuesday,yes,Clear,0.72,0.697,0.74,0.1343
331,Summer,2012,July,9,no,Tuesday,yes,Clear,0.74,0.697,0.66,0.1343
190,Summer,2012,July,10,no,Tuesday,yes,Clear,0.76,0.7121,0.62,0.194
249,Summer,2012,July,11,no,Tuesday,yes,Clear,0.8,0.7273,0.46,0.194
272,Summer,2012,July,12,no,Tuesday,yes,Clear,0.8,0.7121,0.41,0.1343
280,Summer,2012,July,13,no,Tuesday,yes,Clear,0.82,0.7273,0.38,0.194
242,Summer,2012,July,14,no,Tuesday,yes,Clear,0.82,0.7273,0.38,0.1642
265,Summer,2012,July,15,no,Tuesday,yes,Clear,0.8,0.7121,0.41,0.2239
435,Summer,2012,July,16,no,Tuesday,yes,Clear,0.8,0.7273,0.43,0.2239
872,Summer,2012,July,17,no,Tuesday,yes,Clear,0.78,0.7121,0.49,0.194
819,Summer,2012,July,18,no,Tuesday,yes,Partly Cloudy,0.7,0.6667,0.74,0.2239
414,Summer,2012,July,19,no,Tuesday,yes,Partly Cloudy,0.7,0.6667,0.74,0.2239
84,Summer,2012,July,20,no,Tuesday,yes,Partly Cloudy,0.64,0.5758,0.83,0.2239
90,Summer,2012,July,21,no,Tuesday,yes,Partly Cloudy,0.64,0.5758,0.89,0.1045
139,Summer,2012,July,22,no,Tuesday,yes,Few Clouds,0.64,0.5758,0.83,0.1343
103,Summer,2012,July,23,no,Tuesday,yes,Few Clouds,0.64,0.5758,0.89,0.1045
44,Summer,2012,July,0,no,Wednesday,yes,Few Clouds,0.66,0.6061,0.83,0.1343
14,Summer,2012,July,1,no,Wednesday,yes,Clear,0.64,0.5758,0.89,0
5,Summer,2012,July,2,no,Wednesday,yes,Clear,0.64,0.5758,0.89,0
5,Summer,2012,July,3,no,Wednesday,yes,Clear,0.64,0.5758,0.89,0.1343
7,Summer,2012,July,4,no,Wednesday,yes,Clear,0.64,0.5758,0.89,0.1343
41,Summer,2012,July,5,no,Wednesday,yes,Clear,0.64,0.5758,0.89,0
185,Summer,2012,July,6,no,Wednesday,yes,Clear,0.64,0.5758,0.89,0.1343
497,Summer,2012,July,7,no,Wednesday,yes,Few Clouds,0.66,0.6061,0.83,0.1045
674,Summer,2012,July,8,no,Wednesday,yes,Few Clouds,0.68,0.6364,0.79,0.1642
328,Summer,2012,July,9,no,Wednesday,yes,Few Clouds,0.7,0.6667,0.74,0.1343
195,Summer,2012,July,10,no,Wednesday,yes,Few Clouds,0.72,0.6818,0.62,0.1343
229,Summer,2012,July,11,no,Wednesday,yes,Few Clouds,0.76,0.7121,0.58,0.1343
292,Summer,2012,July,12,no,Wednesday,yes,Few Clouds,0.78,0.697,0.43,0
273,Summer,2012,July,13,no,Wednesday,yes,Few Clouds,0.8,0.7121,0.42,0.1642
241,Summer,2012,July,14,no,Wednesday,yes,Clear,0.8,0.7121,0.41,0.2239
276,Summer,2012,July,15,no,Wednesday,yes,Clear,0.8,0.7121,0.41,0.2537
411,Summer,2012,July,16,no,Wednesday,yes,Clear,0.8,0.7121,0.38,0.194
830,Summer,2012,July,17,no,Wednesday,yes,Clear,0.8,0.697,0.31,0.2239
814,Summer,2012,July,18,no,Wednesday,yes,Clear,0.78,0.6818,0.38,0.2537
633,Summer,2012,July,19,no,Wednesday,yes,Clear,0.74,0.6667,0.48,0.2239
483,Summer,2012,July,20,no,Wednesday,yes,Clear,0.74,0.6667,0.51,0.1642
391,Summer,2012,July,21,no,Wednesday,yes,Clear,0.72,0.6667,0.58,0.2239
244,Summer,2012,July,22,no,Wednesday,yes,Clear,0.72,0.6667,0.58,0.2537
152,Summer,2012,July,23,no,Wednesday,yes,Few Clouds,0.7,0.6515,0.58,0.2537
56,Summer,2012,July,0,no,Thursday,yes,Few Clouds,0.68,0.6364,0.61,0
21,Summer,2012,July,1,no,Thursday,yes,Few Clouds,0.66,0.6212,0.61,0
9,Summer,2012,July,2,no,Thursday,yes,Few Clouds,0.66,0.6212,0.65,0.0896
10,Summer,2012,July,3,no,Thursday,yes,Clear,0.64,0.6061,0.69,0.1045
5,Summer,2012,July,4,no,Thursday,yes,Clear,0.64,0.6061,0.73,0.1045
44,Summer,2012,July,5,no,Thursday,yes,Clear,0.62,0.5909,0.73,0.1045
178,Summer,2012,July,6,no,Thursday,yes,Clear,0.64,0.6061,0.73,0.0896
512,Summer,2012,July,7,no,Thursday,yes,Clear,0.64,0.6061,0.73,0.1343
702,Summer,2012,July,8,no,Thursday,yes,Clear,0.68,0.6364,0.65,0.1343
327,Summer,2012,July,9,no,Thursday,yes,Clear,0.72,0.6667,0.58,0.1045
214,Summer,2012,July,10,no,Thursday,yes,Clear,0.74,0.6667,0.48,0.1642
215,Summer,2012,July,11,no,Thursday,yes,Clear,0.76,0.6818,0.45,0.1045
292,Summer,2012,July,12,no,Thursday,yes,Clear,0.78,0.6818,0.35,0.1343
277,Summer,2012,July,13,no,Thursday,yes,Clear,0.8,0.697,0.33,0.2239
209,Summer,2012,July,14,no,Thursday,yes,Clear,0.78,0.6818,0.33,0.2239
271,Summer,2012,July,15,no,Thursday,yes,Clear,0.8,0.7121,0.36,0.194
439,Summer,2012,July,16,no,Thursday,yes,Clear,0.8,0.7121,0.36,0.194
795,Summer,2012,July,17,no,Thursday,yes,Clear,0.76,0.6818,0.43,0.2239
825,Summer,2012,July,18,no,Thursday,yes,Clear,0.76,0.6818,0.45,0.1343
629,Summer,2012,July,19,no,Thursday,yes,Clear,0.74,0.6667,0.48,0.2239
514,Summer,2012,July,20,no,Thursday,yes,Clear,0.74,0.6667,0.48,0.2239
373,Summer,2012,July,21,no,Thursday,yes,Clear,0.72,0.6667,0.48,0.2239
318,Summer,2012,July,22,no,Thursday,yes,Clear,0.72,0.6667,0.51,0.1642
211,Summer,2012,July,23,no,Thursday,yes,Few Clouds,0.7,0.6515,0.51,0.2239
95,Summer,2012,July,0,no,Friday,yes,Few Clouds,0.7,0.6515,0.54,0.1642
59,Summer,2012,July,1,no,Friday,yes,Few Clouds,0.68,0.6364,0.54,0.1045
17,Summer,2012,July,2,no,Friday,yes,Few Clouds,0.66,0.6212,0.61,0.0896
9,Summer,2012,July,3,no,Friday,yes,Few Clouds,0.68,0.6364,0.61,0
11,Summer,2012,July,4,no,Friday,yes,Few Clouds,0.66,0.6212,0.61,0
34,Summer,2012,July,5,no,Friday,yes,Few Clouds,0.66,0.6364,0.56,0.0896
127,Summer,2012,July,6,no,Friday,yes,Few Clouds,0.7,0.6515,0.54,0
380,Summer,2012,July,7,no,Friday,yes,Few Clouds,0.7,0.6515,0.54,0
713,Summer,2012,July,8,no,Friday,yes,Few Clouds,0.7,0.6515,0.54,0
414,Summer,2012,July,9,no,Friday,yes,Few Clouds,0.72,0.6667,0.51,0
268,Summer,2012,July,10,no,Friday,yes,Few Clouds,0.74,0.6667,0.48,0
288,Summer,2012,July,11,no,Friday,yes,Few Clouds,0.76,0.6818,0.45,0.1343
379,Summer,2012,July,12,no,Friday,yes,Few Clouds,0.76,0.6818,0.4,0.1045
374,Summer,2012,July,13,no,Friday,yes,Few Clouds,0.8,0.7121,0.38,0.1343
369,Summer,2012,July,14,no,Friday,yes,Few Clouds,0.8,0.7121,0.38,0
353,Summer,2012,July,15,no,Friday,yes,Few Clouds,0.8,0.7121,0.36,0.1045
492,Summer,2012,July,16,no,Friday,yes,Few Clouds,0.8,0.7121,0.36,0.2239
835,Summer,2012,July,17,no,Friday,yes,Few Clouds,0.8,0.7121,0.36,0.1642
631,Summer,2012,July,18,no,Friday,yes,Clear,0.78,0.697,0.46,0.194
488,Summer,2012,July,19,no,Friday,yes,Clear,0.74,0.6667,0.51,0.1642
389,Summer,2012,July,20,no,Friday,yes,Clear,0.74,0.6667,0.48,0.1343
299,Summer,2012,July,21,no,Friday,yes,Clear,0.72,0.6667,0.54,0
263,Summer,2012,July,22,no,Friday,yes,Clear,0.74,0.6667,0.45,0
212,Summer,2012,July,23,no,Friday,yes,Few Clouds,0.72,0.6515,0.45,0.1343
191,Summer,2012,July,0,no,Saturday,no,Few Clouds,0.72,0.6667,0.48,0.0896
118,Summer,2012,July,1,no,Saturday,no,Few Clouds,0.7,0.6515,0.51,0.1045
101,Summer,2012,July,2,no,Saturday,no,Few Clouds,0.7,0.6515,0.54,0.1045
40,Summer,2012,July,3,no,Saturday,no,Few Clouds,0.7,0.6515,0.54,0.1045
9,Summer,2012,July,4,no,Saturday,no,Partly Cloudy,0.66,0.6212,0.61,0.1045
5,Summer,2012,July,5,no,Saturday,no,Few Clouds,0.64,0.6061,0.73,0.1045
35,Summer,2012,July,6,no,Saturday,no,Few Clouds,0.64,0.5909,0.78,0.0896
48,Summer,2012,July,7,no,Saturday,no,Clear,0.64,0.5909,0.78,0.2836
151,Summer,2012,July,8,no,Saturday,no,Clear,0.62,0.5909,0.78,0.2836
282,Summer,2012,July,9,no,Saturday,no,Clear,0.66,0.6212,0.74,0.194
401,Summer,2012,July,10,no,Saturday,no,Few Clouds,0.72,0.6818,0.7,0.0896
439,Summer,2012,July,11,no,Saturday,no,Few Clouds,0.72,0.6818,0.7,0.1045
499,Summer,2012,July,12,no,Saturday,no,Few Clouds,0.74,0.697,0.66,0.0896
591,Summer,2012,July,13,no,Saturday,no,Few Clouds,0.76,0.7121,0.62,0.0896
632,Summer,2012,July,14,no,Saturday,no,Clear,0.8,0.7576,0.55,0.1045
560,Summer,2012,July,15,no,Saturday,no,Clear,0.8,0.7576,0.55,0.1642
566,Summer,2012,July,16,no,Saturday,no,Few Clouds,0.72,0.697,0.79,0.3582
458,Summer,2012,July,17,no,Saturday,no,Partly Cloudy,0.7,0.6667,0.79,0.1642
351,Summer,2012,July,18,no,Saturday,no,Clear,0.72,0.697,0.79,0.1343
431,Summer,2012,July,19,no,Saturday,no,Clear,0.72,0.7121,0.84,0.0896
356,Summer,2012,July,20,no,Saturday,no,Clear,0.72,0.7121,0.84,0.0896
269,Summer,2012,July,21,no,Saturday,no,Clear,0.7,0.6667,0.84,0.2239
225,Summer,2012,July,22,no,Saturday,no,Clear,0.7,0.6667,0.79,0.194
211,Summer,2012,July,23,no,Saturday,no,Few Clouds,0.68,0.6364,0.83,0.0896
187,Summer,2012,July,0,no,Sunday,no,Clear,0.68,0.6364,0.89,0.1642
168,Summer,2012,July,1,no,Sunday,no,Few Clouds,0.68,0.6364,0.89,0.1343
115,Summer,2012,July,2,no,Sunday,no,Few Clouds,0.68,0.6364,0.89,0.1642
57,Summer,2012,July,3,no,Sunday,no,Few Clouds,0.68,0.6364,0.89,0.1642
19,Summer,2012,July,4,no,Sunday,no,Few Clouds,0.68,0.6364,0.89,0.1045
9,Summer,2012,July,5,no,Sunday,no,Clear,0.68,0.6364,0.89,0.1343
15,Summer,2012,July,6,no,Sunday,no,Clear,0.68,0.6364,0.83,0.1343
47,Summer,2012,July,7,no,Sunday,no,Clear,0.7,0.6667,0.79,0.0896
133,Summer,2012,July,8,no,Sunday,no,Few Clouds,0.7,0.6667,0.84,0.1343
221,Summer,2012,July,9,no,Sunday,no,Few Clouds,0.72,0.697,0.79,0
382,Summer,2012,July,10,no,Sunday,no,Clear,0.76,0.7273,0.66,0.1343
451,Summer,2012,July,11,no,Sunday,no,Clear,0.82,0.7727,0.52,0.1642
489,Summer,2012,July,12,no,Sunday,no,Clear,0.84,0.7727,0.47,0.1045
480,Summer,2012,July,13,no,Sunday,no,Clear,0.86,0.7879,0.41,0.1045
476,Summer,2012,July,14,no,Sunday,no,Clear,0.9,0.8182,0.37,0.2537
489,Summer,2012,July,15,no,Sunday,no,Clear,0.86,0.803,0.47,0.1343
495,Summer,2012,July,16,no,Sunday,no,Clear,0.86,0.7879,0.41,0.2239
436,Summer,2012,July,17,no,Sunday,no,Clear,0.8,0.7727,0.59,0.4925
312,Summer,2012,July,18,no,Sunday,no,Partly Cloudy,0.72,0.697,0.79,0.3582
312,Summer,2012,July,19,no,Sunday,no,Clear,0.72,0.7121,0.84,0.2239
294,Summer,2012,July,20,no,Sunday,no,Clear,0.72,0.697,0.79,0.2537
223,Summer,2012,July,21,no,Sunday,no,Clear,0.72,0.697,0.79,0.0896
130,Summer,2012,July,22,no,Sunday,no,Clear,0.72,0.697,0.74,0.1045
91,Summer,2012,July,23,no,Sunday,no,Clear,0.72,0.697,0.79,0.1343
43,Summer,2012,July,0,no,Monday,yes,Partly Cloudy,0.72,0.697,0.79,0.1045
11,Summer,2012,July,1,no,Monday,yes,Few Clouds,0.7,0.6667,0.74,0.194
15,Summer,2012,July,2,no,Monday,yes,Clear,0.7,0.6667,0.74,0.1045
6,Summer,2012,July,3,no,Monday,yes,Clear,0.68,0.6364,0.79,0.0896
12,Summer,2012,July,4,no,Monday,yes,Clear,0.68,0.6364,0.79,0.1045
50,Summer,2012,July,5,no,Monday,yes,Clear,0.66,0.6061,0.78,0.1045
140,Summer,2012,July,6,no,Monday,yes,Clear,0.68,0.6364,0.79,0.1343
483,Summer,2012,July,7,no,Monday,yes,Clear,0.72,0.6818,0.7,0.0896
667,Summer,2012,July,8,no,Monday,yes,Clear,0.74,0.697,0.66,0.1045
348,Summer,2012,July,9,no,Monday,yes,Clear,0.76,0.7121,0.62,0.1642
186,Summer,2012,July,10,no,Monday,yes,Clear,0.8,0.7727,0.59,0
182,Summer,2012,July,11,no,Monday,yes,Clear,0.84,0.803,0.53,0.2239
237,Summer,2012,July,12,no,Monday,yes,Clear,0.84,0.7879,0.49,0.1343
239,Summer,2012,July,13,no,Monday,yes,Clear,0.84,0.7879,0.49,0.2836
212,Summer,2012,July,14,no,Monday,yes,Clear,0.88,0.8182,0.42,0.1045
237,Summer,2012,July,15,no,Monday,yes,Clear,0.86,0.803,0.47,0.2537
